family_size,province_name,province,monthly_mean,monthly_median,monthly_q1,monthly_q3,monthly_income_mean,monthly_income_median,monthly_income_q1,monthly_income_q3,col_index,income_index,col_index_custom,income_index_custom
7.5,Negros Occidental,45,40951.65,32960.42,25441.02,50544.69,61278.09,47785.83,31167.08,73802.5,0.10890673122224992,0.04565135954037011,0.5475472468108282,0.5230884400679762
7.5,North Cotabato,47,28763.49,22828.0,19987.5,25860.96,52086.06,27600.42,24895.54,50035.33,0.06613468928425356,0.020451621812065404,0.5258297355104529,0.5104955094340564
7.5,Northern Samar,48,28113.89,23773.79,18309.21,32916.33,62491.11,47024.5,28671.8,59839.71,0.07012715796839197,0.044700904913751664,0.5278569121388182,0.5226134744428279
7.5,Nueva Ecija,49,50431.25,50431.25,41906.96,58955.54,78460.92,78460.92,63542.62,93379.21,0.18265644485942692,0.08394655506982143,0.5849936759908204,0.5422254940371174
7.5,Nueva Vizcaya,50,34398.75,27871.67,23447.5,38612.67,62177.07,46901.67,37047.5,69785.0,0.08742556202358079,0.044547562287311694,0.5366401796314392,0.5225368453493509
7.5,Occidental Mindoro,51,28311.81,23281.25,16179.25,27376.08,53319.43,32939.67,22148.33,55154.08,0.06804799607654965,0.027117213428279836,0.5268012173476542,0.5138264700084096
7.5,Oriental Mindoro,52,32098.74,27491.83,22592.62,42290.33,56776.61,41995.0,32358.12,66105.21,0.08582214128009322,0.03842200936966767,0.535826042486282,0.5194757554357184
7.5,Palawan,53,30099.97,27124.67,20827.33,38278.67,53460.23,43169.33,35687.5,67022.67,0.08427224669242761,0.039888058759126696,0.5350390832555112,0.5202083764838582
7.5,Pampanga,54,57155.64,54745.5,47084.25,68371.17,98224.22,96785.0,78200.0,122503.33,0.2008682128211775,0.10682258335522529,0.5942407041566133,0.5536572097352574
7.5,Pangasinan,55,32563.49,28190.42,22919.92,33638.0,60102.15,55712.08,38677.5,74346.62,0.08877110320404275,0.05554659680178691,0.5373233783862278,0.5280333342483324
7.5,Quezon,56,43692.12,42040.17,37732.92,48889.17,61735.88,53791.67,43922.5,77363.5,0.14723513132671878,0.053149131091116984,0.5670084982423306,0.5268352614859418
7.5,Quirino,57,29111.51,25363.92,18896.17,31238.83,71509.21,40586.5,38039.83,60514.17,0.07683958274419736,0.03666361899809151,0.5312651469182753,0.5185970443866054
7.5,Rizal,58,50783.92,47065.58,36035.08,58995.21,81508.48,76847.67,51779.17,104769.25,0.16844892302461786,0.08193255204039634,0.5777798044519052,0.5412190470367755
7.5,Romblon,59,36063.64,30785.17,25810.83,38195.17,57512.06,38504.33,36162.5,51526.33,0.09972433607621109,0.03406420992461992,0.5428848841712869,0.5172980555437715
7.5,Samar,60,33248.92,25348.67,20592.33,36238.25,51851.33,38639.5,28010.25,58649.17,0.07677520783281838,0.03423295797327164,0.5312324605464775,0.5173823831067879
7.5,Sarangani,80,23744.05,21153.75,16102.6,23546.46,41388.01,37624.58,23007.54,44963.0,0.05906716827597613,0.03296591817496133,0.5222412005607909,0.5167492120610188
7.5,Siquijor,61,31268.92,32415.17,30640.83,32470.12,48344.33,44054.17,42019.67,52523.92,0.10660506430884792,0.04099270493334427,0.5463785750585193,0.5207603954293301
7.5,Sorsogon,62,31317.84,31529.96,26983.62,36478.82,41728.56,42135.5,37165.96,50025.08,0.10286832232184642,0.038597411462111014,0.544481243702515,0.5195634081885763
7.5,South Cotabato,63,37351.8,29438.17,23602.58,45030.69,58751.75,47704.33,39146.33,70184.17,0.09403823734654129,0.04554961384261828,0.5399977666098745,0.5230375952326884
7.5,Southern Leyte,64,43073.74,36060.96,24786.14,44894.46,77708.97,55703.0,45226.08,70540.12,0.12199505828631113,0.05553526120748523,0.5541928470215642,0.5280276695722047
7.5,Sultan Kudarat,65,26786.04,22221.29,18843.25,29889.46,40883.19,30363.75,25968.54,41862.04,0.0635735809247302,0.023901400204317844,0.5245293323213776,0.5122194488045537
7.5,Sulu,66,28902.33,26090.17,20086.33,30748.5,55225.53,38316.67,33204.17,49197.5,0.07990530598281853,0.033829932652962136,0.5328217683948719,0.5171809814113778
7.5,Surigao del Norte,67,35223.62,34264.17,27886.54,44329.46,63757.05,64499.33,55641.0,70793.33,0.11441025848194333,0.06651671806031202,0.5503416636784535,0.5335153744800102
7.5,Surigao del Sur,68,34284.32,30298.54,25174.34,37367.54,55425.1,42484.17,37197.15,52641.46,0.09767012210084419,0.03903269578646846,0.5418418566887998,0.5197809305041562
7.5,Tarlac,69,57825.52,51130.75,39436.1,67764.29,81621.17,76050.0,56573.0,93670.42,0.18560924817153088,0.08093673006830181,0.5864929623562308,0.5407214102298561
7.5,Tawi-Tawi,70,16436.5,17363.17,15887.67,18854.17,29975.0,25041.67,23850.0,31916.67,0.043065971451394215,0.017257243847372115,0.5141165902520023,0.5088991999580764
7.5,Zambales,71,47494.48,44826.5,34518.77,56986.25,71839.38,63618.0,54129.17,96098.58,0.1589970819380335,0.06541645381737185,0.5729806305919148,0.5329655452937022
7.5,Zamboanga Sibugay,83,26556.71,23450.94,19741.29,26740.58,45836.69,33258.83,28457.42,43787.08,0.0687643094347068,0.027515657071156836,0.5271649255725955,0.5140255821265743
7.5,Zamboanga del Norte,72,23173.91,21921.92,18347.0,24835.96,33950.49,32040.17,25197.0,38040.12,0.06230984864804031,0.025994265512601623,0.5238876720508802,0.5132653052312162
7.5,Zamboanga del Sur,73,42084.46,26534.67,20014.83,38944.0,71574.51,44516.67,27374.67,60337.5,0.08178167635055292,0.041570096162917555,0.5337744957564516,0.5210489320713001
8.0,Abra,1,38838.69,29368.5,24218.38,44259.88,71171.65,49661.67,42840.92,73825.62,0.09374413898091688,0.0479931834627112,0.5398484381165534,0.5242587072560259
8.0,Agusan del Norte,2,34669.12,30880.5,24131.75,38419.52,52527.35,46122.92,30986.58,59024.96,0.10012675314517874,0.04357536029805721,0.5430892115039739,0.5220510120305742
8.0,Agusan del Sur,3,30771.54,25733.83,21924.44,36339.0,42484.76,35115.17,27255.0,47560.0,0.07840108592243952,0.02983313693084564,0.5320580004128128,0.5151836839859356
8.0,Aklan,4,48612.8,45386.92,39706.88,53669.71,78248.5,70960.0,58351.21,91230.92,0.1613627860583613,0.07458230550932228,0.5741818172465301,0.5375459475106619
8.0,Albay,5,32170.34,28977.33,20857.83,37952.96,55206.34,47824.25,34906.25,64225.21,0.09209289084425396,0.04569932358586245,0.5390100166046768,0.5231124088848075
8.0,Antique,6,33791.79,26307.0,23400.58,28978.33,68954.71,42552.5,33592.5,57319.17,0.0808206116899858,0.03911799987882899,0.5332865150176196,0.5198235590636066
8.0,Apayao,81,42145.86,36893.24,32632.94,42737.02,90764.28,52082.33,44980.88,67508.29,0.12550836656450684,0.051015168011422286,0.5559767298753224,0.5257688674890013
8.0,Aurora,77,44276.04,40012.08,32170.54,52846.79,69014.1,62102.0,45720.29,84965.42,0.13867394352222284,0.06352385899784081,0.5626615537322157,0.5320197689710503
8.0,Basilan,97,26879.31,23088.17,19777.96,28957.34,45541.38,36371.33,29754.58,45344.17,0.067232946378907,0.03140134399450139,0.5263873757301654,0.5159673557441563
8.0,Bataan,8,60240.23,48217.17,35125.1,73805.67,110023.53,81916.83,59783.71,140461.92,0.17331013641444742,0.08826095966267468,0.5802480863468917,0.5443815084508483
8.0,Batanes,9,39248.38,39248.38,31980.52,46516.23,75185.83,75185.83,70014.58,80357.08,0.13545013238647757,0.07985788860049566,0.5610246630999584,0.540182286532794
8.0,Batangas,10,44281.2,40524.25,30010.27,48686.33,81806.81,73423.58,51466.25,86036.42,0.14083596964425327,0.07765787196413776,0.5637593228498315,0.539082883944012
8.0,Benguet,11,46225.51,45262.38,27688.42,66722.88,88617.86,75852.42,53250.42,112934.58,0.16083706465094252,0.0806900685350281,0.5739148821157963,0.5405981473764065
8.0,Biliran,78,32271.36,25292.92,22304.32,34775.54,57300.79,42727.58,33172.08,65541.54,0.07653987004203955,0.03933657210904237,0.5311129677446597,0.5199327849993387
8.0,Bohol,12,31759.95,27627.0,22191.0,33144.29,58827.09,50120.0,31923.75,68296.67,0.08639273516672236,0.048565368808117314,0.5361157616256851,0.5245446423892456
8.0,Bukidnon,13,23049.28,21077.54,17673.19,25838.79,47379.68,40374.42,27824.17,50316.21,0.05874546257130788,0.036398855469512256,0.5220778544365481,0.5184647355195157
8.0,Bulacan,14,57397.46,48149.83,39168.38,67516.08,96060.28,79640.0,54772.0,127472.83,0.1730258736910206,0.08541853442325986,0.5801037519025076,0.542961078434553
8.0,Cagayan,15,50183.52,33857.5,27177.75,59913.1,134087.41,53823.75,42185.25,99609.46,0.1126935801074854,0.05318918019521366,0.5494700199526187,0.5268552750112919
8.0,Camarines Norte,16,29233.33,26366.5,20797.33,32658.25,55005.64,42129.17,34374.92,49106.46,0.08107177937700535,0.038589509004850045,0.5334140454518468,0.5195594591357251
8.0,Camarines Sur,17,30048.86,22213.83,18076.67,34502.0,57698.36,40057.5,28431.67,70720.83,0.0635420899844753,0.036003208272806606,0.5245133427913047,0.5182670208544927
8.0,Camiguin,18,37215.03,32146.67,22812.67,42412.83,73239.44,40395.83,37556.67,66401.67,0.10547164373801174,0.036425584001891,0.5458030805780151,0.5184780924265526
8.0,Capiz,19,42301.32,33609.0,28272.42,55524.83,61577.2,50870.17,42776.67,68910.83,0.1116445856499331,0.04950189114041783,0.5489373928449639,0.5250126457032059
8.0,Catanduanes,20,37264.31,34010.17,25067.69,46456.12,53245.75,44988.0,35420.67,63322.62,0.11333804684323795,0.04215851088342518,0.5497972480432651,0.5213429774236454
8.0,Cavite,21,60098.06,47976.88,36425.08,57656.97,111392.78,74595.33,59390.83,87376.88,0.17229579887639818,0.07912070044684587,0.5797330562957917,0.5398138954255869
8.0,Cebu,22,40342.15,36401.92,24910.33,47352.83,76795.03,67347.33,45810.0,100280.67,0.12343435466557484,0.07007219962101412,0.5549236499939021,0.5352921363315358
8.0,Compostela Valley,82,30718.1,26305.17,20787.83,27614.92,73938.5,52505.17,41439.17,70219.17,0.08081288670062031,0.05154304716280123,0.5332825926530038,0.526032661724008
8.0,Davao Oriental,25,26085.32,23173.42,19035.17,27422.52,47073.12,35931.67,28065.0,46320.0,0.06759281268677958,0.030852466528567997,0.5265700979069362,0.515693068133327
8.0,Davao del Norte,23,34574.61,32009.17,23568.38,46408.67,50934.46,50900.0,27311.67,69229.17,0.10489121420918501,0.04953913131420847,0.5455083673896749,0.5250312555367842
8.0,Davao del Sur,24,30716.04,26659.0,17418.17,39670.9,62760.14,44509.33,29051.67,79984.83,0.08230651128378222,0.04156093280805254,0.5340409807797704,0.5210443529168092
8.0,Dinagat Islands,85,25452.62,22388.33,19573.83,30159.67,51894.46,44698.83,33730.83,59517.5,0.06427870782287723,0.04179750716049393,0.5248873606194164,0.5211625749571406
8.0,Eastern Samar,26,32459.4,27781.75,22014.98,38229.58,60332.83,38873.75,28555.0,57899.54,0.08704598221825643,0.03452539882846633,0.536447447923108,0.5175285230168019
8.0,Guimaras,79,39918.46,35083.67,28157.02,50061.33,64048.46,59423.33,42061.92,78659.25,0.11786961847375063,0.060179771289903365,0.5520981542809609,0.5303486458429513
8.0,Ifugao,27,38308.18,30413.67,22703.17,38290.17,83627.07,58935.83,44921.67,99761.67,0.09815612102196289,0.05957116972359639,0.5420886227206079,0.5300445126257396
8.0,Ilocos Norte,28,65201.32,60431.0,54799.08,73286.96,117597.43,97100.42,79611.62,138888.58,0.2248684461749546,0.10721635793172692,0.6064268265733987,0.553853988605766
8.0,Ilocos Sur,29,40554.8,36004.0,24782.0,53371.04,92866.96,84813.33,44113.5,129492.5,0.12175461271567864,0.09187698927664013,0.5540707607436889,0.5461885276583427
8.0,Iloilo,30,35956.52,33061.33,25017.85,43268.0,70496.24,67820.42,39443.12,89023.12,0.10933270317682378,0.0706628115492278,0.5477635341405402,0.5355872796827781
8.0,Isabela,31,38804.92,37766.87,27275.0,43369.08,67770.29,59543.33,41711.67,78616.67,0.12919622583191698,0.06032958090622508,0.5578492410224468,0.530423509404111
8.0,Kalinga,32,41803.63,36371.33,30707.12,46422.58,70275.43,55805.17,42577.17,84493.83,0.12330522492530716,0.05566281161164848,0.5548580843471288,0.5280914096559021
8.0,La Union,33,36682.53,31856.83,24594.09,44135.17,77229.79,74171.67,49613.33,95764.83,0.10424814050430165,0.07859179759642204,0.5451818466106805,0.5395495896229122
8.0,Laguna,34,50239.52,44643.5,40367.46,57184.71,89089.27,65722.25,53585.38,126727.58,0.15822458300148592,0.06804342786024664,0.5725883941303421,0.5342783090317895
8.0,Lanao del Norte,35,36322.34,29998.08,22034.54,43984.86,59231.17,47294.58,32274.58,79035.42,0.09640178860098036,0.045038076423553085,0.5411978601464821,0.5227819673644782
8.0,Lanao del Sur,36,39899.11,37392.57,33029.97,41047.88,54460.16,48934.0,42240.08,58986.75,0.12761619112180903,0.047084750433471,0.5570469781395688,0.523804740859783
8.0,Leyte,37,44435.91,33285.17,23229.0,46500.46,82403.68,46371.67,33924.0,70360.0,0.11027760023669703,0.04388590314855744,0.5482433057774716,0.5222061979542284
8.0,Maguindanao,38,26397.69,23704.67,19503.1,28971.58,37145.46,29396.67,24352.5,37964.79,0.06983538132088285,0.02269408450638112,0.5277087624982505,0.5116161233651669
8.0,Marinduque,40,38896.98,35715.79,28730.96,41711.86,55994.81,47508.5,37620.54,61892.29,0.12053799021020117,0.04530513703291593,0.5534530204672415,0.5229154241395058
8.0,Masbate,41,28002.77,24530.17,20651.33,30742.67,45935.82,39098.67,32636.67,52101.67,0.0733200691466753,0.034806191985992,0.5294781133126126,0.5176688422849357
8.0,Metropolitan Manila,39,69736.94,62630.17,50592.25,81194.75,105863.21,91371.5,69894.42,125243.33,0.23415181495248094,0.1000642970389118,0.611140458590868,0.5502799273324366
8.0,Misamis Occidental,42,36975.55,31710.92,20895.27,45263.69,55835.94,42822.08,27757.33,63233.5,0.10363220979483903,0.03945454718189573,0.5448691076920571,0.519991740053752
8.0,Misamis Oriental,43,35929.68,31322.58,22397.96,45166.5,68453.65,58285.83,38620.83,79660.5,0.10199290795320581,0.05875970096852042,0.5440367519134388,0.5296390016694574
8.0,Mountain Province,44,34554.54,31070.5,26849.67,35492.17,58097.09,46993.33,39987.5,73316.67,0.10092880122137568,0.044661991865912104,0.543496451546044,0.5225940286328167
8.0,Negros Occidental,45,48757.97,42766.33,27332.42,60236.99,80465.86,65185.83,35578.33,98645.96,0.1503004746478302,0.06737375390701918,0.5685649268157494,0.5339436564361452
8.0,Negros Oriental,46,30788.39,24569.17,18112.33,34900.33,51403.49,36570.0,26086.67,60260.0,0.07348470006757887,0.03164936629845668,0.5295617046896691,0.5160912986082864
8.0,North Cotabato,47,33153.83,27713.75,23656.83,36529.83,58061.04,47038.67,32832.33,58819.67,0.08675893343309124,0.04471859493261232,0.5363016988554197,0.5226223145816749
8.0,Northern Samar,48,28337.52,25493.93,22270.79,32330.75,55257.33,45106.83,34383.08,66207.83,0.07738839469359926,0.04230685985598776,0.5315438062754834,0.5214171110650839
8.0,Nueva Ecija,49,40302.83,34474.5,29038.67,46077.83,84452.11,59006.25,51050.42,91603.75,0.11529812570229334,0.05965908300010784,0.5507924784050251,0.5300884450588802
8.0,Nueva Vizcaya,50,37471.74,29788.42,23556.67,38918.75,60276.32,45501.17,32771.04,59379.29,0.09551674965542536,0.04279915922349031,0.540748481476901,0.5216631252043151
8.0,Occidental Mindoro,51,28922.62,27991.33,18057.83,38609.67,48730.52,39003.17,23292.83,53555.0,0.08793068345935831,0.0346869684996693,0.5368966551231976,0.5176092633675127
8.0,Oriental Mindoro,52,22051.8,19618.5,15768.5,24465.17,42529.39,36775.83,28549.96,56840.5,0.05258640875502172,0.031906327242852514,0.5189505938524329,0.5162197083315657
8.0,Palawan,53,37139.21,27952.17,23939.06,40885.88,71329.79,50217.08,31511.35,67597.33,0.08776537712954843,0.04868656478772158,0.5368127208071584,0.5246052070102238
8.0,Pampanga,54,62852.36,57731.24,49857.46,71962.12,100073.07,89863.75,66738.79,113189.58,0.2134719339949892,0.09818200163050288,0.6006402456471933,0.5493392978796144
8.0,Pangasinan,55,38777.93,30758.08,28011.04,47467.42,61946.46,44372.08,37563.54,72162.75,0.09960998090576809,0.04138958805938458,0.5428268203147623,0.5209587277187326
8.0,Quezon,56,47792.54,42728.46,33518.92,59887.17,63113.13,56172.83,39198.08,90758.54,0.15014061380232713,0.05612180330778884,0.5684837574452589,0.5283207791300355
8.0,Quirino,57,29858.92,23034.83,19488.83,37810.33,66623.77,60473.33,39365.0,78462.67,0.06700778193477888,0.0614906054327184,0.5262730484467758,0.5310037020030993
8.0,Rizal,58,48993.96,39407.33,31844.54,67844.44,77149.92,54505.17,39410.04,116011.0,0.1361211089218013,0.05403987410149653,0.5613653515456796,0.5272803877433377
8.0,Romblon,59,29330.95,26783.67,23882.83,32055.83,42714.35,37223.33,31506.67,42790.0,0.08283278146093731,0.03246499227038559,0.5343081945484276,0.5164988870283908
8.0,Samar,60,29473.32,22252.0,19072.67,32623.17,48929.36,38552.0,24801.67,48101.17,0.0637032172216776,0.03412372179470372,0.524595155172388,0.5173277950934422
8.0,Sarangani,80,24933.28,23981.62,19515.67,29560.79,38283.25,29184.17,24948.83,47761.92,0.07100447192458148,0.022428796644144745,0.5283023684437836,0.5114835524756132
8.0,Siquijor,61,44363.3,36659.17,30841.0,49226.5,82934.9,56554.17,47327.5,95591.67,0.12452028554768885,0.05659787330018986,0.5554750315771785,0.5285586830501411
8.0,Sorsogon,62,35154.22,30801.33,23632.0,39554.0,48727.06,41340.83,30159.17,51750.0,0.0997925523757445,0.037605334730424524,0.5429195210085492,0.519067642970686
8.0,South Cotabato,63,34551.57,29177.0,21660.67,39224.83,56139.04,47110.5,29323.33,57775.5,0.09293575894622363,0.04480826847211557,0.5394379830215197,0.5226671266616592
8.0,Southern Leyte,64,39095.73,34812.33,27266.08,40410.92,65201.21,49366.58,37223.21,65117.5,0.11672420939482814,0.047624789132041406,0.5515165726335121,0.5240746115205038
8.0,Sultan Kudarat,65,23653.8,22137.79,16796.42,26396.29,36739.61,29155.42,23438.75,33608.12,0.06322110190176997,0.022392904756901,0.524350361039731,0.5114656164140853
8.0,Sulu,66,24559.25,23418.67,20738.17,27706.83,41710.33,38673.33,31921.0,45646.33,0.06862808790092326,0.03427519180093967,0.527095759066503,0.5174034883924048
8.0,Surigao del Norte,67,51574.17,31120.67,23736.04,48547.33,131415.51,62790.83,47680.88,86051.04,0.1011405841265483,0.06438380364793156,0.5436039843508369,0.5324495045279978
8.0,Surigao del Sur,68,35855.47,31698.6,24244.54,42360.54,56369.35,42471.0,31431.9,61008.17,0.10358020330905618,0.039016254181077153,0.5448427013903818,0.5197727142283188
8.0,Tarlac,69,49558.72,40480.5,30291.88,73620.0,72357.66,60152.67,38428.25,99905.83,0.14065128752144476,0.06109028916963737,0.5636655504717233,0.5308036540904202
8.0,Tawi-Tawi,70,19232.56,19093.42,15145.46,23854.5,34194.17,30877.92,24533.12,38960.54,0.05036988557686652,0.024543296957852324,0.5178251538456428,0.5125402204482331
8.0,Zambales,71,46353.82,45612.17,28260.46,56527.83,72187.36,55587.75,37992.62,81673.25,0.1623136351592211,0.055391381555142914,0.5746646110332473,0.5279557693603408
8.0,Zamboanga Sibugay,83,28328.02,24851.42,21309.12,31951.21,43036.95,36271.5,26500.38,53706.88,0.07467616359129772,0.03127671487785641,0.5301666704890075,0.5159050754999014
8.0,Zamboanga del Norte,72,28750.95,26373.17,20728.33,32561.25,43847.67,36518.33,31278.33,47162.08,0.08109993548578553,0.031584860774495495,0.5334283417206921,0.516059063606577
8.0,Zamboanga del Sur,73,31971.67,28553.5,20133.25,37939.69,54314.06,44760.0,34530.17,57647.67,0.09030377486459845,0.04187387261241392,0.5381015926729371,0.5212007366574418
8.5,Abra,1,36932.31,35286.84,27684.75,38668.04,63831.94,57337.5,44985.21,62911.67,0.118727261145545,0.05757579302313396,0.5525336224880524,0.5290473736615019
8.5,Agusan del Norte,2,43725.04,37195.0,24955.46,52616.0,76119.13,55405.5,33812.17,97300.83,0.12678218776173414,0.055163858200354306,0.5566235127968753,0.5278420703268294
8.5,Agusan del Sur,3,26657.56,27651.5,19708.0,31490.17,35001.19,35840.33,30171.67,43878.33,0.08649615715549513,0.030738436442277785,0.5361682741574257,0.5156360844860243
8.5,Aklan,4,61493.72,64035.92,52472.83,65971.83,110844.62,86883.17,63555.0,106417.56,0.2400859153899222,0.09446100541203467,0.6141534990600257,0.5474798242702674
8.5,Albay,5,44191.24,36126.58,29805.54,49665.12,81660.94,58707.75,49423.58,102597.71,0.1222720603639956,0.059286431579507574,0.5543334948718833,0.5299022219504952
8.5,Antique,6,34307.14,32381.0,22655.33,37783.17,63933.77,55639.83,44790.0,77436.83,0.10646082229430243,0.055456398928626534,0.546305336152006,0.5279882601458842
8.5,Apayao,81,46182.22,35977.17,33706.0,52802.27,133110.72,48288.75,39146.08,79553.02,0.1216413550847083,0.04627921164237443,0.5540132541630113,0.5234021932527968
8.5,Aurora,77,60321.4,40142.67,33685.5,40422.17,106747.87,50115.67,43378.33,56720.0,0.13922520382890996,0.04855996317779503,0.5629414562432363,0.5245419410624137
8.5,Basilan,97,29232.12,27416.12,22064.19,33025.75,47845.09,40472.5,36304.17,46625.0,0.08550254622825706,0.03652129986258588,0.5356637680463602,0.5185259240035036
8.5,Bataan,8,58808.89,60809.17,40764.5,68199.29,135163.86,96052.5,59618.33,125825.42,0.22646481733798302,0.10590812048892813,0.6072373842929231,0.553200230080678
8.5,Batangas,10,47116.52,46737.83,36572.83,51290.33,82770.36,75291.67,57312.22,97571.67,0.16706539009317814,0.0799900206820914,0.5770773153793345,0.5402483161937369
8.5,Benguet,11,41943.42,42038.58,40247.29,46229.88,80861.04,69189.25,55785.07,104664.38,0.14722841945071272,0.07237167735847494,0.5670050902861891,0.5364412420862977
8.5,Biliran,78,34328.02,29334.37,25311.67,35703.75,61455.29,52564.17,39120.58,66815.67,0.09360006581859792,0.05161670355749275,0.5397752849447858,0.5260694696415782
8.5,Bohol,12,26936.83,25461.1,22353.5,30672.15,58456.2,49847.5,36244.88,57783.46,0.07724980922864377,0.04822517613772007,0.5314734394829509,0.5243746397191119
8.5,Bukidnon,13,28517.7,21856.17,19963.33,26569.83,67294.97,50962.5,30415.0,55946.67,0.062032297800619536,0.04961715715604271,0.5237467455626375,0.5250702469748882
8.5,Bulacan,14,54808.22,55695.58,50722.5,58054.67,101666.11,111376.08,76610.83,114326.71,0.20487879090661532,0.12503828415955437,0.596277075836455,0.5627600448183186
8.5,Cagayan,15,43009.54,36795.33,29550.22,50192.58,123676.5,66760.83,42167.0,118457.92,0.12509505852692557,0.06934000512124172,0.5557668726515378,0.5349262406763673
8.5,Camarines Norte,16,32155.53,32342.42,20322.12,40357.95,64767.64,54998.33,47485.0,68981.46,0.1062979643217778,0.05465554168804002,0.5462226449897793,0.5275880520251841
8.5,Camarines Sur,17,23212.3,20695.17,19247.42,21843.38,46541.76,48548.33,37914.17,55290.0,0.05713136192448987,0.0466032748107477,0.5212582945687253,0.5235641356128455
8.5,Camiguin,18,36478.17,32458.17,30948.42,39997.92,62873.67,53070.83,49385.83,71460.08,0.1067865804524083,0.052249224725872435,0.5464707399101457,0.526385556074055
8.5,Capiz,19,50897.43,58093.0,30460.17,67007.67,88518.93,81680.0,78244.17,90365.0,0.21499903353206817,0.08796529790072907,0.6014156306872948,0.5442337589742694
8.5,Catanduanes,20,44126.2,43585.58,27345.67,60035.17,61062.87,53355.67,35375.6,78013.0,0.15375877931322143,0.05260482281848141,0.5703208815760962,0.526563257213728
8.5,Cavite,21,66905.92,61135.17,50767.65,73201.58,131918.81,112468.0,90378.92,189120.71,0.22784096298451034,0.12640145179500445,0.6079361224703695,0.563441253315832
8.5,Cebu,22,39021.39,37741.33,26347.92,46579.33,82059.46,71919.83,49746.67,92744.0,0.12908841368525345,0.07578057020960624,0.5577944993873181,0.5381447499432285
8.5,Compostela Valley,82,28889.58,25690.25,21020.58,38292.42,55751.31,53667.5,44271.42,65965.08,0.0782171214215939,0.05299411559062809,0.5319645924073738,0.5267577964160318
8.5,Davao Oriental,25,30283.84,23342.0,19883.62,34404.25,54296.6,39246.67,29246.71,68347.75,0.06830444039564948,0.03499095717945545,0.5269314269926845,0.5177611740103661
8.5,Davao del Norte,23,37935.89,37525.21,34569.83,43373.96,54983.08,47726.67,44130.83,68619.75,0.12817610510510777,0.0455775033995235,0.5573312745563066,0.5230515323323244
8.5,Davao del Sur,24,36450.63,27339.17,22075.83,56558.46,88609.16,52935.0,39966.5,141249.67,0.0851777167573973,0.05207965272433094,0.5354988358293218,0.5263008167614522
8.5,Dinagat Islands,85,33533.17,32744.67,28484.5,38187.58,60078.56,52055.67,48248.67,67897.0,0.10799598452519998,0.05098188530832947,0.5470848150262144,0.5257522353011637
8.5,Eastern Samar,26,41971.57,32824.0,22550.5,45943.88,79993.24,48421.0,36071.08,96598.75,0.10833086070354053,0.046444314323695654,0.5472548484606219,0.523484699135825
8.5,Guimaras,79,43410.79,44744.42,36581.38,51573.83,60337.83,60307.5,54125.75,66519.58,0.15865059716911642,0.061283581027096475,0.5728047028937405,0.5309002468002066
8.5,Ifugao,27,30212.84,27730.33,26283.75,33326.5,69068.05,62101.5,47601.88,85701.46,0.08682892268100359,0.06352323479110615,0.5363372359075119,0.5320194570395455
8.5,Ilocos Norte,28,68085.89,59542.0,50767.58,72375.83,105942.4,97841.67,91464.08,105806.25,0.22111570543948583,0.10814174441588087,0.6045213718502394,0.55431642706168
8.5,Ilocos Sur,29,36036.69,38872.08,21516.33,44910.33,91298.77,82378.83,50850.0,86755.83,0.13386165506504125,0.08883772668551329,0.5602181134797954,0.5446697331613135
8.5,Iloilo,30,39827.24,39255.33,27075.37,45882.71,84130.95,70665.0,49849.58,97369.0,0.13547947046084374,0.07421402353586473,0.5610395595120236,0.5373619079228107
8.5,Isabela,31,36506.07,30550.58,28225.0,46580.67,63669.1,61050.67,45964.0,72333.33,0.09873405998044776,0.06221136446511156,0.5423820713214489,0.5313638830730992
8.5,Kalinga,32,40784.73,37192.5,33378.33,43173.17,66237.08,60814.17,47675.67,86713.33,0.12677163449757364,0.06191611467961084,0.5566181543752691,0.5312163394713135
8.5,La Union,33,45946.77,44833.19,39624.64,56124.92,89989.77,87858.73,81548.25,98581.17,0.15902532247292697,0.09567890765619146,0.572994969728133,0.5480884400679761
8.5,Laguna,34,70692.71,74927.67,58405.29,87215.08,128473.42,131102.67,102057.83,157518.25,0.2860633213579113,0.149665224819853,0.6374985344716907,0.5750667346261439
8.5,Lanao del Norte,35,42002.88,30933.58,23188.17,53315.42,75524.87,51722.5,38860.5,105307.92,0.1003508200498342,0.05056595139274691,0.5432029815115165,0.5255443828622336
8.5,Lanao del Sur,36,37328.62,38330.87,33804.46,40950.65,48947.8,46466.48,45523.67,54254.07,0.1315770422265226,0.044004265229586295,0.5590581009368021,0.5222653464061747
8.5,Leyte,37,49586.42,42456.54,30670.25,59309.94,89252.81,66720.42,48822.5,100715.5,0.14899275636611942,0.06928955673294537,0.5679009326439974,0.5349010303721468
8.5,Maguindanao,38,23579.13,21859.5,19867.29,27320.58,34539.75,28066.67,25014.25,44285.0,0.06204635474848131,0.021033694592148745,0.523753882980217,0.5107863855623127
8.5,Marinduque,40,39257.83,33765.42,28931.38,39323.17,54067.93,38003.83,36984.58,45482.92,0.1123048822819264,0.03343937898321142,0.5492726585680197,0.5169858121074342
8.5,Masbate,41,37245.55,28450.75,21438.15,44404.77,55753.15,41044.5,35480.25,65063.12,0.08987003570760249,0.037235392367052735,0.5378813615449229,0.5188827736450319
