family_size,region_name,region,food_mean,food_median,food_q1,food_q3,transportation_mean,transportation_median,transportation_q1,transportation_q3,housing_mean,housing_median,housing_q1,housing_q3,monthly_mean,monthly_median,monthly_q1,monthly_q3,monthly_income_mean,monthly_income_median,monthly_income_q1,monthly_income_q3,col_index,income_index,col_index_custom,income_index_custom
8.5,Region II - Cagayan Valley,2,117343.05,117343.05,99012.75,166923.25,13617.0,13617.0,9075.0,25267.5,41275.0,41275.0,34247.5,57571.5,39575.12,33638.62,26667.5,49715.58,89293.14,58427.67,39246.25,85857.29,0.14798564494837957,0.10488530400539575,0.5715412312719048,0.5573661080020683
8.5,Region III - Central Luzon,3,193858.82,193858.82,158482.0,235916.75,20092.0,20092.0,12500.0,34787.5,72405.0,72405.0,56815.0,96895.0,58328.04,55132.42,43745.98,71759.62,99375.87,87682.5,64855.75,115358.33,0.28173770773564444,0.17610792908770823,0.6388021216511548,0.5925856702319834
8.5,Region IVA - CALABARZON,4,168793.0,168793.0,131800.5,205425.5,18400.0,18400.0,7953.0,31123.5,63380.0,63380.0,36585.0,93579.5,51040.91,45238.75,36255.75,63415.5,84219.26,71168.5,48052.08,106835.42,0.22017117361713215,0.1359036130616261,0.6078417026783126,0.5727046505622462
8.5,Region IVB - MIMAROPA,17,120648.5,120648.5,101626.25,136799.5,10280.0,10280.0,4442.25,15668.5,29825.0,29825.0,19845.0,47157.5,33341.24,28931.38,25742.54,35464.21,51707.94,45482.92,36819.21,58325.17,0.11869333460610762,0.07337053957045411,0.5568107902317527,0.5417820684374667
8.5,Region IX - Zamboanga Peninsula,9,125572.0,125572.0,97502.5,152283.0,12015.0,12015.0,5383.0,15365.0,30060.0,30060.0,17075.0,38910.0,33435.18,29418.92,23069.71,34767.04,56803.0,43265.0,33837.08,58093.54,0.12172720859262012,0.06797088130470577,0.5583364569121676,0.5391119393866066
8.5,Region V- Bicol,5,122019.0,122019.0,91565.25,168175.5,11506.0,11506.0,6536.0,20519.5,34215.0,34215.0,22751.0,56270.0,37968.91,31756.59,22264.98,46757.4,65877.56,51593.75,37917.71,72580.5,0.13627410977416576,0.08824771896379693,0.5656517648434249,0.5491388282429905
8.5,Region VI - Western Visayas,6,146040.5,146040.5,110736.0,206114.0,17320.0,17320.0,10810.0,31010.0,46500.0,46500.0,29700.0,75795.0,44543.18,41044.0,27733.33,56464.33,78946.9,69822.5,46039.67,95721.33,0.19406799663693883,0.132626695938512,0.5947150047506145,0.5710842162352832
8.5,Region VII - Central Visayas,7,129097.5,129097.5,96417.5,154917.0,13680.0,13680.0,9402.0,21520.0,44484.0,44484.0,31004.0,67834.0,37181.77,34966.83,25030.83,45137.33,77101.1,63069.83,48063.33,85567.67,0.15625085758247279,0.11618691885846816,0.5756976199612303,0.562954752441336
8.5,Region VIII - Eastern Visayas,8,125282.0,125282.0,94136.5,148041.75,11560.0,11560.0,5190.0,22713.5,39840.0,39840.0,23602.0,63625.0,36692.53,31566.0,22903.79,42086.08,66266.85,49553.33,36241.0,72469.83,0.1350881023838195,0.08328019501406106,0.5650553485234917,0.5466823894544156
8.5,Region X - Northern Mindanao,10,125725.0,125725.0,90684.5,147928.0,19040.0,19040.0,9045.0,31477.0,37928.0,37928.0,25270.0,66265.0,40323.61,32458.17,24363.08,45048.42,72574.97,54021.67,42968.83,80497.0,0.1406399162955947,0.09415863473017971,0.5678472303019421,0.552061773942188
8.5,Region XI - Davao,11,104755.0,104755.0,93620.0,145195.5,14446.0,14446.0,6780.0,21740.0,34880.0,34880.0,15870.0,54430.0,32970.3,27339.17,20512.67,42146.67,65544.92,46503.33,31281.67,75931.0,0.10878529731672595,0.07585478845722743,0.551828262141292,0.5430105286095145
8.5,Region XII - SOCCSKSARGEN,12,116293.5,116293.5,88409.75,146267.75,12547.0,12547.0,7815.0,19065.0,30810.0,30810.0,17240.0,52242.5,32622.51,28813.62,21254.46,42559.67,60644.51,45068.92,32436.71,71049.25,0.11796053524471833,0.0723626319263462,0.5564422819897918,0.5412836584736014
8.5,Region XIII - Caraga,16,129938.98,129938.98,102039.0,161530.75,13420.0,13420.0,6742.0,21077.5,31630.0,31630.0,17325.0,54771.0,37156.86,32585.67,24345.16,42093.29,60770.98,46140.08,33408.67,70208.54,0.141433325930251,0.07497043470910619,0.5682462180808995,0.5425732160023308
9.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,113394.0,113394.0,93121.0,159544.0,7200.0,7200.0,4358.0,10740.0,22590.0,22590.0,16870.0,31950.0,29247.33,26002.33,21526.67,34598.56,42619.81,36583.0,30067.5,47903.96,0.10046638174030267,0.05170315454642307,0.547644867455634,0.531067554414269
9.0,Cordillera Administrative Region,14,148007.0,148007.0,112349.0,184503.5,11160.0,11160.0,5870.0,26380.0,51230.0,51230.0,29908.5,85443.0,44628.08,40112.5,31340.92,50345.75,84999.21,62926.67,46657.25,89869.08,0.18827143918844963,0.11583838731660706,0.5918000469772905,0.5627824037204979
9.0,National Capital Region,13,222354.75,222354.75,191378.25,290228.25,26069.0,26069.0,15535.0,42226.25,99735.0,99735.0,76202.5,142147.5,75091.01,67105.58,54311.35,87313.85,124113.52,101162.0,78346.75,153126.17,0.3562445351966782,0.2089245742296226,0.6762699217727349,0.6088134893332442
9.0,Region I - Ilocos Region,1,166493.5,166493.5,116179.5,203781.5,20465.0,20465.0,14426.25,30362.5,43630.0,43630.0,30192.5,61432.5,45018.91,42307.58,33097.38,58430.62,92463.79,86933.67,54155.88,104454.12,0.20193102837151958,0.1742848578772316,0.5986691457524574,0.591684162180676
9.0,Region II - Cagayan Valley,2,124855.0,124855.0,92920.5,178066.75,12850.0,12850.0,8444.5,20922.5,44485.0,44485.0,27946.5,65603.0,38399.41,35690.17,24444.0,47581.54,68857.3,58895.67,40348.92,85054.58,0.1607520726815497,0.10602467786395253,0.5779611793340227,0.5579295279612203
9.0,Region III - Central Luzon,3,192883.0,192883.0,152514.25,245374.0,23400.0,23400.0,11630.0,42970.0,76470.0,76470.0,47916.0,101420.0,57010.44,55311.83,40477.62,72724.92,96539.04,86995.0,62377.42,119095.92,0.28285414399096753,0.17443416941301212,0.6393635522191763,0.5917579966808786
9.0,Region IVA - CALABARZON,4,174157.0,174157.0,146079.75,221882.5,18200.0,18200.0,11662.0,36015.0,66000.0,66000.0,40440.0,84090.0,55964.05,47443.67,41881.5,61156.08,87846.12,76950.0,54867.67,112313.75,0.2338919953555356,0.14997901896599777,0.6147415939220674,0.5796649336687367
9.0,Region IVB - MIMAROPA,17,117505.0,117505.0,95561.75,142639.5,11592.0,11592.0,5995.0,17505.0,33120.0,33120.0,18010.0,48018.75,33978.81,29718.67,21323.62,38292.58,60043.28,44703.58,33887.42,61397.5,0.12359249908664549,0.07147318994881388,0.5592744693572066,0.5408438297388224
9.0,Region IX - Zamboanga Peninsula,9,123993.0,123993.0,95311.0,158397.0,10400.0,10400.0,5790.0,16330.0,30600.0,30600.0,20270.0,44040.0,33571.64,30293.83,22075.5,39987.33,57342.38,45803.33,32668.83,63707.67,0.12717161661973522,0.07415059678844593,0.5610743266979528,0.5421678064483896
9.0,Region V- Bicol,5,121914.85,121914.85,95691.5,161288.0,12324.5,12324.5,7439.25,22450.0,29017.0,29017.0,21155.0,53022.5,36303.88,30209.5,23303.38,42155.54,61771.54,46916.75,36004.29,62524.17,0.1266468461531425,0.07686128405680978,0.5608104314869764,0.5435082403178748
9.0,Region VI - Western Visayas,6,144545.0,144545.0,115964.0,190794.5,18730.0,18730.0,10130.0,31224.0,39548.0,39548.0,27346.0,70740.0,45552.76,38786.83,28096.71,50586.67,79750.2,60370.0,49884.33,90348.0,0.18002203251884288,0.10961402201114484,0.5876516067503851,0.5597044573380935
9.0,Region VII - Central Visayas,7,142842.0,142842.0,95363.06,181268.0,15649.0,15649.0,8227.5,28832.5,44428.0,44428.0,26872.5,67400.0,39850.05,37897.67,25045.67,49872.18,77943.24,66053.58,43008.33,100826.25,0.17448894929726622,0.12345103584664924,0.584869144212834,0.5665468556531308
9.0,Region VIII - Eastern Visayas,8,124523.0,124523.0,95722.0,152680.0,10499.0,10499.0,5148.0,18906.0,34892.0,34892.0,21170.0,55145.0,35122.66,32001.17,23317.33,40027.5,63093.43,46032.5,37164.0,68891.67,0.13779608725215983,0.07470852479520973,0.5664171329295222,0.5424437016450538
9.0,Region X - Northern Mindanao,10,115945.0,115945.0,91786.38,158781.25,10110.0,10110.0,6390.0,16982.5,30307.0,30307.0,19621.25,50697.5,37200.52,30888.21,21530.67,40364.88,68083.3,48599.17,34148.12,62475.21,0.13087033676598642,0.08095723569594027,0.5629343294905542,0.5455336869154743
9.0,Region XI - Davao,11,116041.0,116041.0,96165.0,139821.5,9540.0,9540.0,5195.0,21559.0,28100.0,28100.0,16305.0,53833.0,34645.16,28010.5,21998.5,36212.71,71151.87,54207.5,35658.0,73888.75,0.11296286351306978,0.09461104892705066,0.5539290657934289,0.5522854925981907
9.0,Region XII - SOCCSKSARGEN,12,106577.0,106577.0,88078.5,143072.5,13910.0,13910.0,6695.0,22790.0,19850.0,19850.0,14935.0,45838.0,35092.49,26860.92,19566.83,37870.67,53118.26,35998.5,24316.25,71050.58,0.10580923333418171,0.050280154502990525,0.5503316668057125,0.5303638814097297
9.0,Region XIII - Caraga,16,126040.0,126040.0,101138.0,173526.0,10680.0,10680.0,4910.0,20446.0,27050.0,27050.0,17887.0,49550.0,35798.01,31766.5,23042.33,44586.52,58211.13,49603.33,34120.0,70857.0,0.1363357779269457,0.08340192299040258,0.5656827763641267,0.546742583894496
9.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,125988.88,125988.88,95978.5,163531.71,7440.0,7440.0,5935.0,17752.5,23390.0,23390.0,18370.0,29017.5,30018.69,27166.4,21947.0,38703.75,43127.03,38031.92,32629.17,52938.96,0.10771018059061166,0.055230636536038595,0.5512876102309354,0.5328118929766933
9.5,Cordillera Administrative Region,14,139616.5,139616.5,120938.75,196960.0,14105.0,14105.0,8810.5,27235.0,39300.0,39300.0,31010.0,62632.5,47020.3,40653.17,29870.17,54766.0,100852.86,65367.5,53184.79,130337.33,0.19163593163683892,0.12178073324648125,0.5934919742121838,0.5657208916241242
9.5,National Capital Region,13,232391.0,232391.0,197318.5,294274.0,27020.0,27020.0,15998.0,48360.0,102980.0,102980.0,78460.0,145050.0,76544.24,67347.17,58637.5,90314.79,125852.52,104561.17,85391.67,148766.67,0.35774790644088694,0.2172000559364397,0.6770259332042512,0.6129057120310025
9.5,Region I - Ilocos Region,1,189050.25,189050.25,125266.0,232171.0,22880.0,22880.0,11820.0,36730.0,52580.0,52580.0,42090.0,60590.0,53597.64,56604.0,31290.5,79115.0,95072.11,100592.5,55004.17,119947.5,0.29089508616833115,0.20753809257909253,0.6434071603629832,0.608127874660729
9.5,Region II - Cagayan Valley,2,146812.0,146812.0,126006.5,162720.25,15100.0,15100.0,9125.0,25400.0,35682.0,35682.0,27720.0,59675.0,40160.23,33605.25,29102.17,50654.83,69758.12,57443.33,47494.58,76551.75,0.14777798942282283,0.10248886968075524,0.5714368059998749,0.5561810720990945
9.5,Region III - Central Luzon,3,155917.5,155917.5,129077.5,186817.0,16000.0,16000.0,8177.0,24377.5,57349.0,57349.0,43956.0,83227.5,46860.96,41388.5,36586.96,56283.09,81164.52,66076.08,55855.0,94075.83,0.19621175835567692,0.12350581343600295,0.5957930540827778,0.5665739431511669
9.5,Region IVA - CALABARZON,4,232124.5,232124.5,197814.5,265455.75,23545.0,23545.0,15480.0,45315.0,67620.0,67620.0,49397.0,101270.25,62927.12,59442.83,48191.15,72071.73,104294.68,96118.67,71919.33,123496.25,0.3085606161538327,0.19664628713117155,0.6522907562573957,0.6027418808234358
9.5,Region IVB - MIMAROPA,17,117300.0,117300.0,104671.0,146694.0,7840.0,7840.0,4810.0,12870.0,29410.0,29410.0,18000.0,46780.0,29882.24,28975.0,22707.0,37845.33,46048.68,41795.83,37728.67,53778.33,0.11896477404347003,0.06439409948467192,0.5569472909918949,0.5373432220759498
9.5,Region IX - Zamboanga Peninsula,9,129038.5,129038.5,101172.25,203231.5,12275.5,12275.5,8614.5,22273.5,26790.0,26790.0,17970.0,64110.0,43523.01,28917.83,22980.5,51388.5,68656.23,49922.08,30199.58,68768.38,0.1186090153861108,0.08417793883957989,0.5567683880011263,0.5471263234500082
9.5,Region V- Bicol,5,119093.0,119093.0,87712.5,152686.98,11080.0,11080.0,5230.0,20838.0,31398.0,31398.0,24905.0,46440.0,32868.5,28795.5,22343.17,37389.12,54253.61,43923.5,35489.17,65842.67,0.1178477777342872,0.06957403875312379,0.5563855787854411,0.5399047001624648
9.5,Region VI - Western Visayas,6,184701.0,184701.0,146819.5,216715.5,30320.0,30320.0,14200.0,35694.0,64400.0,64400.0,42675.0,95900.0,63704.44,48480.0,38945.83,67739.33,117608.01,77255.33,63265.83,166644.92,0.24034089109422888,0.150722363026325,0.6179845978825922,0.5800325170365314
9.5,Region VII - Central Visayas,7,119760.0,119760.0,102398.62,209027.5,17810.0,17810.0,11481.5,25704.0,44689.5,44689.5,32535.0,97127.5,54291.04,33482.38,25608.76,58067.17,124366.22,71229.17,57006.33,112919.42,0.14701339144784065,0.13605131778811894,0.5710523069535965,0.5727776904958397
9.5,Region VIII - Eastern Visayas,8,135327.5,135327.5,107205.0,174021.75,12791.0,12791.0,8112.5,25493.0,47340.0,47340.0,27245.0,68562.5,42725.37,35508.21,25490.23,50633.5,77282.68,59862.83,43986.88,92026.42,0.15961976823353352,0.10837928645592212,0.5773917690104221,0.5590938810545825
9.5,Region X - Northern Mindanao,10,144873.25,144873.25,116083.7,202735.3,12660.0,12660.0,6922.5,24253.75,48350.0,48350.0,27156.25,78437.5,45479.59,40728.67,27733.9,53592.96,116072.41,64990.75,44323.54,102901.08,0.19210575459696874,0.12086351294474779,0.5937282375636448,0.5652673265181188
9.5,Region XI - Davao,11,108265.0,108265.0,92674.0,146250.24,10980.0,10980.0,5600.0,15808.0,27840.0,27840.0,19340.0,45150.0,30483.97,25832.17,22782.0,37236.42,56436.53,47750.83,38715.0,65043.33,0.0994075065761213,0.07889190146694872,0.5471123830598112,0.5445123798895192
9.5,Region XII - SOCCSKSARGEN,12,119491.85,119491.85,103201.0,154898.3,11936.0,11936.0,7945.0,22464.0,31613.0,31613.0,19247.5,49945.0,35353.24,28447.56,25109.67,45726.96,56016.6,44840.25,32137.25,75611.08,0.11568260951246503,0.07180592119934584,0.5552967646065358,0.541008365221338
9.5,Region XIII - Caraga,16,134536.75,134536.75,115980.25,171957.75,16290.0,16290.0,8954.25,21874.25,43482.0,43482.0,22860.0,64813.5,38714.61,35138.04,27511.15,43774.29,64048.99,60230.0,41407.94,78315.25,0.1573162667083513,0.10927318367738853,0.576233390138762,0.5595359129058686
10.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,139780.0,139780.0,104532.25,204586.0,7400.0,7400.0,4650.0,11365.0,22400.0,22400.0,17040.0,34161.0,33767.29,30379.92,23492.71,41584.08,49093.94,44090.0,32948.33,59141.08,0.12770733925069647,0.0699793929143411,0.5613437295049366,0.5401051476479324
10.0,Cordillera Administrative Region,14,154373.0,154373.0,135078.5,170158.0,11920.0,11920.0,7600.0,19780.0,37710.0,37710.0,24390.0,52620.0,38637.62,38919.08,31266.42,43338.17,85621.66,72621.83,55829.5,89570.33,0.1808450005516531,0.13944183145875497,0.5880654587799311,0.5744542982742856
10.0,National Capital Region,13,247014.0,247014.0,203031.0,351896.0,29600.0,29600.0,19708.0,46600.0,106000.0,106000.0,72660.0,167490.0,85920.3,77996.17,60374.83,98519.0,140482.26,120800.0,86092.17,156055.0,0.4240147236915166,0.25673445421752383,0.7103500183659551,0.6324554576192015
10.0,Region I - Ilocos Region,1,206652.5,206652.5,161238.25,269209.25,23135.0,23135.0,16615.0,43114.0,60681.0,60681.0,48177.5,103085.0,63216.84,60626.08,40987.33,81812.09,109338.59,93155.67,62901.29,167575.33,0.3159237687044766,0.1894326872531722,0.655993519311916,0.5991747583042745
10.0,Region II - Cagayan Valley,2,111076.25,111076.25,89861.12,148011.75,18970.0,18970.0,14249.0,24211.25,39427.0,39427.0,26495.0,45472.5,37781.02,29047.79,24484.15,39825.42,79856.17,48817.92,36335.42,63717.04,0.1194177331596005,0.0814897955924345,0.5571750738972306,0.5457970375908259
10.0,Region III - Central Luzon,3,195286.0,195286.0,144836.0,252766.0,22060.0,22060.0,15255.0,36936.0,72090.0,72090.0,54550.0,92684.0,55880.96,55294.17,43005.25,70128.67,94448.91,84926.67,67186.25,112357.92,0.28274424897804173,0.1693986969068824,0.6393082885001458,0.5892679573558509
10.0,Region IVA - CALABARZON,4,198436.5,198436.5,172341.42,234062.88,24176.0,24176.0,14405.0,47276.0,58925.0,58925.0,45352.5,83002.5,62813.48,51560.92,40527.25,67537.45,102304.58,83443.5,63207.21,105921.12,0.25951290373427116,0.1657878312534729,0.6276257698664778,0.5874823856019715
10.0,Region IVB - MIMAROPA,17,119659.0,119659.0,99459.5,145659.25,13328.0,13328.0,8210.0,22913.0,28902.0,28902.0,22200.0,39820.0,31843.09,28906.67,25548.17,37736.29,49696.06,46630.0,36748.75,56724.42,0.11853956870750085,0.07616317411249107,0.5567334648355329,0.543163025204014
10.0,Region IX - Zamboanga Peninsula,9,138456.25,138456.25,111547.12,174835.68,12465.0,12465.0,7480.5,30190.0,27005.0,27005.0,16660.0,45215.0,41808.62,31404.25,25830.75,40833.46,71815.93,48643.83,39930.83,67358.17,0.13408156114142214,0.08106596312440853,0.5645491816745007,0.5455874525893541
10.0,Region V- Bicol,5,122805.45,122805.45,98526.0,155088.0,13860.0,13860.0,7080.0,19080.0,33860.0,33860.0,22380.0,56580.0,40683.34,29771.83,22949.0,40014.5,204959.26,49783.33,41604.17,61825.0,0.12392330423314224,0.08384014370523213,0.5594408237911624,0.5469592838787852
10.0,Region VI - Western Visayas,6,162001.5,162001.5,128257.8,200462.62,25305.0,25305.0,12935.0,34998.75,44048.0,44048.0,29695.75,78765.0,50489.69,47028.5,31691.71,56722.96,96130.77,72910.67,56238.46,111802.21,0.23130846690047466,0.14014502963248474,0.6134423958343047,0.5748020295157418
10.0,Region VII - Central Visayas,7,178428.5,178428.5,111817.0,229018.38,17496.0,17496.0,9925.0,28822.5,57416.0,57416.0,39067.75,81883.5,49510.88,49190.33,30501.62,61506.31,98109.01,101854.67,57291.0,118027.12,0.2447611472964676,0.21061092057707242,0.6202074448553514,0.6096473869894533
10.0,Region VIII - Eastern Visayas,8,143863.25,143863.25,101143.12,192540.5,10792.0,10792.0,6855.0,19262.25,30704.0,30704.0,22430.0,58242.5,40135.44,33336.12,22927.5,50833.04,74567.62,54308.83,38727.21,78881.67,0.14610324169752825,0.09485774284390444,0.570594613208104,0.5524074826504575
10.0,Region X - Northern Mindanao,10,125693.0,125693.0,99608.5,160338.45,10150.0,10150.0,6860.0,24592.0,38240.0,38240.0,19625.0,71559.0,39657.01,34310.5,23598.25,47906.83,78768.46,60897.67,36941.92,86367.5,0.15216663369608854,0.11089866603666759,0.5736437560477942,0.5603397133420375
10.0,Region XI - Davao,11,124870.75,124870.75,105182.38,139049.75,13250.0,13250.0,7887.5,29950.0,33640.0,33640.0,17236.0,62425.0,36015.1,29572.17,25096.92,45153.46,68682.77,61405.83,37022.08,88584.75,0.12268085585937372,0.11213581180582188,0.5588160245758947,0.560951481475462
10.0,Region XII - SOCCSKSARGEN,12,115789.0,115789.0,95044.0,136247.75,17625.0,17625.0,7356.5,30446.5,28440.0,28440.0,23995.0,44685.0,33249.16,29051.83,23433.4,39652.62,56632.58,50732.08,36215.83,67339.21,0.11944287335508294,0.08614993205631274,0.5571877163335207,0.5481014733793098
10.0,Region XIII - Caraga,16,122488.6,122488.6,97360.0,160588.0,12116.0,12116.0,7100.0,20282.0,34714.0,34714.0,23000.0,55900.0,42122.18,29432.42,25194.17,43995.83,77424.95,47224.83,36328.33,73181.0,0.12181121667158373,0.07761132315583577,0.5583787026769983,0.5438791343798739
10.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,110698.52,110698.52,97484.25,126306.5,9415.0,9415.0,7141.5,11940.0,22598.0,22598.0,17242.5,26795.0,29713.49,25001.0,21295.58,29022.38,42082.82,34280.83,30059.54,47223.62,0.09423528472484835,0.046098384640539246,0.5445113895520779,0.5282959977318735
10.5,Cordillera Administrative Region,14,136044.5,136044.5,109418.75,185275.5,11335.0,11335.0,7090.0,15971.5,29363.0,29363.0,23634.5,49523.5,38175.66,36086.92,25830.83,51712.5,66185.25,63116.25,36138.12,90903.21,0.1632209767799803,0.11629993111170364,0.5792027354226608,0.5630106369595066
10.5,National Capital Region,13,289165.0,289165.0,227450.75,391740.38,27170.0,27170.0,18368.0,43928.0,99250.0,99250.0,83947.5,124704.0,85403.07,89039.12,70834.08,100386.38,137255.09,125340.0,105914.0,152494.17,0.49273302114271766,0.2677873544693352,0.7449068975317396,0.6379211127784972
10.5,Region I - Ilocos Region,1,265519.0,265519.0,173500.88,284366.0,27800.0,27800.0,22380.0,41267.5,71765.0,71765.0,24661.5,81105.0,62462.28,62333.17,46288.62,78246.12,103840.97,92756.08,66671.25,149183.54,0.3265466836317352,0.1884598616118459,0.6613355432145072,0.5986936963780404
10.5,Region II - Cagayan Valley,2,132377.0,132377.0,128808.0,164257.0,17700.0,17700.0,11930.0,22230.0,45720.0,45720.0,30590.0,56562.0,46632.28,35241.17,31101.0,50435.5,72190.27,67037.0,56297.67,75295.0,0.15795802620342664,0.1258452303765251,0.57655611648891,0.567730783978407
10.5,Region III - Central Luzon,3,211281.0,211281.0,149787.95,242047.25,24066.0,24066.0,11440.0,39280.0,84250.0,84250.0,64030.0,116380.0,62987.74,57602.97,44166.58,73903.08,116215.75,111868.33,77845.0,147937.5,0.2971114973270186,0.2349897719285159,0.6465332530809836,0.6217027201265528
10.5,Region IVA - CALABARZON,4,196917.0,196917.0,161298.5,244004.25,19680.0,19680.0,13470.0,30468.0,53020.0,53020.0,46587.5,77340.0,61115.83,51306.42,37790.71,82771.96,92093.25,67113.42,48439.46,132723.5,0.2579291958752905,0.1260312794155655,0.6268293589665197,0.5678227851606259
10.5,Region IVB - MIMAROPA,17,112234.0,112234.0,86019.2,125015.5,8342.0,8342.0,5545.0,13582.0,27300.0,27300.0,21380.0,36227.5,27659.21,28007.33,21685.78,33515.67,52980.92,50116.67,41149.17,61500.42,0.11294313717156498,0.08465167977790586,0.5539191458619835,0.5473605881719129
10.5,Region IX - Zamboanga Peninsula,9,145770.5,145770.5,114974.0,183484.0,12090.0,12090.0,6218.0,31600.0,32674.0,32674.0,18100.0,54000.0,39543.29,33803.83,25990.17,52682.0,64241.71,46355.33,32003.33,63866.67,0.14901371715027423,0.07549447364725648,0.5720582255539562,0.5428323530668766
10.5,Region V- Bicol,5,101775.75,101775.75,95444.96,168810.0,10822.0,10822.0,6474.5,17440.0,24095.0,24095.0,16252.5,48810.0,32732.79,22491.74,20881.69,45587.92,55326.4,35956.17,30172.75,65622.71,0.07862060974557192,0.050177099598219775,0.5366591223032416,0.5303129207967577
10.5,Region VI - Western Visayas,6,131042.75,131042.75,105406.75,178825.25,13349.0,13349.0,7986.5,16440.0,45035.0,45035.0,24925.5,62077.5,37862.89,34818.58,26314.27,48111.29,73040.63,68096.67,43401.17,87842.29,0.15532832441903904,0.12842506007032178,0.57523369887707,0.5690065088248059
10.5,Region VII - Central Visayas,7,167612.0,167612.0,112301.71,178633.75,23735.0,23735.0,14244.5,37643.0,47241.0,47241.0,34848.5,78003.0,53027.18,46366.58,34808.43,61648.79,100489.22,90017.67,62399.46,128247.75,0.22718945744657884,0.18179303945797748,0.6113710390449127,0.5953969552448318
10.5,Region VIII - Eastern Visayas,8,140235.5,140235.5,115350.2,164152.12,10613.0,10613.0,6378.25,19872.5,37551.0,37551.0,21700.0,55374.25,42577.06,32581.81,28558.54,41117.72,78457.62,48257.22,42480.21,75194.17,0.14140930584248812,0.08012473806574053,0.5682341389214738,0.5451220171397648
10.5,Region X - Northern Mindanao,10,129050.0,129050.0,108118.0,162642.0,14060.0,14060.0,6500.0,21690.0,42300.0,42300.0,19362.0,66100.0,43159.99,34666.33,24202.0,46142.33,77052.92,62154.0,49150.0,88326.67,0.15438089997294943,0.1139572762070108,0.5747572605292562,0.5618521949601603
10.5,Region XI - Davao,11,210179.25,210179.25,150523.62,269834.88,106451.0,106451.0,60455.5,152446.5,48585.0,48585.0,32392.5,64777.5,68979.04,68979.04,46128.02,91830.06,132483.42,132483.42,93071.29,171895.54,0.3679027407978017,0.28517843568448814,0.682132569963837,0.6465209961216722
10.5,Region XII - SOCCSKSARGEN,12,125424.0,125424.0,104592.0,129709.0,11466.0,11466.0,8637.0,21070.0,42000.0,42000.0,22350.0,48152.0,30389.6,31266.33,24978.67,35072.17,51965.1,59031.5,39188.0,61635.42,0.13322330971544724,0.10635536408448196,0.5641175864237258,0.5580930521771426
10.5,Region XIII - Caraga,16,151320.0,151320.0,115596.0,207718.0,15600.0,15600.0,7670.0,41808.0,42680.0,42680.0,26480.0,102400.0,51119.58,42521.17,27180.67,62988.67,92713.34,77103.33,48421.67,106573.33,0.20326016063713717,0.15035230997824675,0.5993375363383987,0.5798495259386871
11.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,124848.0,124848.0,97515.0,169701.0,8300.0,8300.0,5460.0,11980.0,22280.0,22280.0,15500.0,35550.0,30835.82,27989.67,23178.83,37943.17,48616.7,40794.33,33261.67,57199.0,0.11283324215863924,0.06195588811855098,0.553863882142953,0.5361375274411404
11.0,Cordillera Administrative Region,14,147972.0,147972.0,113267.5,248933.0,13600.0,13600.0,6280.0,17975.0,45740.0,45740.0,26142.0,53950.0,44750.02,38124.17,27315.08,54788.0,78118.17,64660.5,51268.25,88768.33,0.1758984181776557,0.12005949966101195,0.5855779342672172,0.5648697422413881
11.0,National Capital Region,13,263024.0,263024.0,227980.94,385754.5,40195.0,40195.0,26240.5,74155.0,114435.0,114435.0,76580.5,159615.0,88050.86,86971.04,69864.96,100497.35,158602.38,148535.33,111579.38,188087.5,0.4798637301839721,0.324257766098817,0.7384352218775733,0.6658457108150748
11.0,Region I - Ilocos Region,1,205893.0,205893.0,166157.25,295760.75,30386.0,30386.0,13685.0,46813.0,55350.0,55350.0,44478.0,81070.0,58438.43,52216.5,48588.83,65204.0,94293.05,76881.17,68990.08,108920.42,0.2635924605051574,0.14981144823376602,0.6296772867929787,0.5795820700025222
11.0,Region II - Cagayan Valley,2,161204.9,161204.9,131726.75,208709.71,26040.0,26040.0,12096.0,39900.0,40776.0,40776.0,38647.5,46066.0,54273.81,41786.59,33918.35,52509.74,78082.35,58294.83,45641.67,87470.71,0.1986890010337972,0.10456189711785158,0.5970388034547397,0.5572061834136628
11.0,Region III - Central Luzon,3,171784.0,171784.0,136044.0,227905.0,18512.0,18512.0,10038.0,32400.0,70200.0,70200.0,47800.0,94800.0,53287.94,46136.0,35708.67,64683.67,87031.83,76775.0,51745.83,105418.33,0.22575459945788032,0.1495529710488024,0.610649481381603,0.5794542531284556
11.0,Region IVA - CALABARZON,4,224513.25,224513.25,181757.5,243969.0,22614.0,22614.0,15440.0,36080.0,65319.0,65319.0,40387.5,98362.5,63309.92,60834.25,49996.17,68152.08,104494.61,89980.67,74715.88,123480.08,0.3172191732820955,0.18170296075548473,0.6566449490056067,0.5953524113591724
11.0,Region IVB - MIMAROPA,17,144590.0,144590.0,73000.38,184470.25,13658.0,13658.0,1160.0,14837.5,25099.0,25099.0,16170.0,29708.75,34565.86,40107.42,15631.44,43555.88,55689.67,55579.17,20187.92,75756.0,0.18823982725947663,0.09795046119321851,0.5917841500524504,0.5539368307506909
