family_size,province_name,income,col,housing,food,transport
5.5,Northern Samar,42023.33,20803.33,30600.0,82476.0,5020.0
5.5,Nueva Ecija,53670.83,31851.75,53550.0,121257.0,13148.0
5.5,Nueva Vizcaya,41870.42,26258.0,36923.0,102917.5,13945.0
5.5,Occidental Mindoro,36611.67,21640.33,27600.0,88988.0,9800.0
5.5,Oriental Mindoro,43899.17,22901.75,36885.0,81718.0,10375.0
5.5,Palawan,45147.5,26520.0,38140.0,93641.5,9320.0
5.5,Pampanga,75905.83,48582.0,85205.0,151923.58,19725.0
5.5,Pangasinan,45316.67,28723.17,41148.0,99002.0,12400.0
5.5,Quezon,39479.25,32220.21,37385.0,128630.25,10122.0
5.5,Quirino,45565.0,24905.0,32050.0,87598.0,11100.0
5.5,Rizal,71741.67,47397.9,59604.0,160428.0,19737.0
5.5,Romblon,34011.67,25416.92,26585.0,108721.5,9041.0
5.5,Samar,32528.75,21917.34,27900.0,88034.88,6712.0
5.5,Sarangani,28623.42,18050.25,17650.0,78490.0,8148.0
5.5,Siquijor,50846.83,29444.58,27873.0,121205.5,15370.0
5.5,Sorsogon,32206.0,24663.0,34077.0,94746.5,8640.0
5.5,South Cotabato,42805.0,28510.75,35371.0,98546.0,14780.0
5.5,Southern Leyte,43430.42,27603.62,30400.0,108247.57,9709.0
5.5,Sultan Kudarat,31753.17,22063.33,20990.0,84601.0,8248.0
5.5,Sulu,33291.67,21199.5,13900.0,102145.0,3580.0
5.5,Surigao del Norte,47937.33,24530.38,35820.0,88438.0,11110.0
5.5,Surigao del Sur,37824.17,27021.0,33980.0,107288.0,11320.0
5.5,Tarlac,70640.0,45616.08,60160.0,149614.0,20200.0
5.5,Tawi-Tawi,32066.67,18768.69,30330.0,58771.0,8200.0
5.5,Zambales,61334.0,42754.6,73790.0,125914.0,18520.0
5.5,Zamboanga Sibugay,32983.83,22068.71,25805.0,88129.5,8700.0
5.5,Zamboanga del Norte,32685.0,22143.83,19070.0,95610.0,8630.0
5.5,Zamboanga del Sur,38163.33,23558.0,28200.0,90498.0,11220.0
6.0,Abra,44310.5,30066.38,34884.5,114585.0,12200.0
6.0,Agusan del Norte,41640.83,29469.5,35654.0,103822.0,13780.0
6.0,Agusan del Sur,32502.08,23348.78,21883.5,98790.0,10283.0
6.0,Aklan,54509.33,34903.08,38070.0,126520.0,14820.0
6.0,Albay,39128.92,27258.14,40305.0,91274.0,12475.0
6.0,Antique,44252.0,25487.67,30600.0,96102.25,11940.0
6.0,Apayao,60649.17,34156.25,37322.0,146166.5,11020.0
6.0,Aurora,37635.83,28201.88,31790.0,111911.0,11450.0
6.0,Basilan,33536.67,21334.17,22920.0,93452.0,8300.0
6.0,Bataan,55340.83,38009.44,51697.0,124359.5,15064.0
6.0,Batanes,62115.42,28679.67,64010.0,93514.0,17570.0
6.0,Batangas,66087.67,36893.85,57750.0,108773.0,16982.0
6.0,Benguet,61360.83,36266.17,73890.0,102534.88,17713.5
6.0,Biliran,37390.25,24468.35,29740.0,98327.25,9415.0
6.0,Bohol,41742.33,24373.67,32280.0,87488.0,9480.0
6.0,Bukidnon,40339.5,20281.0,26794.0,77271.5,8405.0
6.0,Bulacan,59312.33,39857.67,54840.0,141937.15,17700.0
6.0,Cagayan,51479.58,30750.58,46532.5,113695.38,13353.0
6.0,Camarines Norte,38138.33,24118.83,28480.0,90672.0,8620.0
6.0,Camarines Sur,37242.5,21762.17,33480.0,86241.0,9721.0
6.0,Camiguin,44884.58,28024.33,35430.0,98801.5,10589.0
6.0,Capiz,42159.0,30713.0,35400.0,123119.0,11480.0
6.0,Catanduanes,32311.33,24029.42,30920.0,98803.5,9576.0
6.0,Cavite,72498.58,43932.21,72240.0,127327.0,21060.0
6.0,Cebu,55700.0,32963.67,49500.0,108412.0,15740.0
6.0,Compostela Valley,41099.75,21722.5,26580.0,81646.0,12074.0
6.0,Davao Oriental,32312.5,19758.21,20262.5,82634.25,9233.0
6.0,Davao del Norte,41854.0,28908.62,32700.0,110501.0,10780.0
6.0,Davao del Sur,43425.0,24075.17,30502.0,88992.0,9970.0
6.0,Dinagat Islands,36940.0,22461.83,28315.0,82516.0,8100.0
6.0,Eastern Samar,32998.33,25830.67,28243.0,104167.5,7956.0
6.0,Guimaras,40951.67,26567.75,20826.0,114807.0,17360.0
6.0,Ifugao,45405.75,24188.33,31270.0,87362.5,9970.0
6.0,Ilocos Norte,79825.42,46904.08,47717.0,183929.0,24940.0
6.0,Ilocos Sur,59035.0,32899.83,53780.0,108393.0,13970.0
6.0,Iloilo,54513.92,31701.17,42945.0,102621.01,13822.0
6.0,Isabela,44865.0,25493.5,40920.0,82992.0,10430.0
6.0,Kalinga,58283.5,34750.83,41750.0,135363.0,11360.0
6.0,La Union,56353.33,32078.33,44330.0,112136.25,13490.0
6.0,Laguna,64021.67,44706.67,59454.0,152276.0,19690.5
6.0,Lanao del Norte,39695.0,25418.83,30440.0,91993.0,11390.0
6.0,Lanao del Sur,39933.5,30894.42,22200.0,149805.53,6946.0
6.0,Leyte,42750.33,28468.0,39603.0,98090.5,12723.0
6.0,Maguindanao,27743.33,22040.58,22675.0,93021.12,8810.0
6.0,Marinduque,40729.83,31188.0,34801.0,122042.0,14234.0
6.0,Masbate,35590.0,20806.75,18456.0,90320.5,7400.0
6.0,Metropolitan Manila,75200.0,51773.29,87510.0,160030.0,19400.0
6.0,Misamis Occidental,39225.0,27641.83,26374.0,107994.0,14280.0
6.0,Misamis Oriental,45956.67,25595.48,40418.0,92546.0,12380.0
6.0,Mountain Province,42097.08,25356.33,26010.0,100852.5,6575.0
6.0,Negros Occidental,43246.67,28994.33,39070.0,112666.5,14400.0
6.0,Negros Oriental,33661.33,21873.5,29390.0,74226.5,9975.0
6.0,North Cotabato,36080.0,25104.92,27210.0,92951.5,10881.0
6.0,Northern Samar,42038.67,22483.08,30315.0,87315.25,6750.0
6.0,Nueva Ecija,54899.33,34416.21,48195.0,115884.5,14070.0
6.0,Nueva Vizcaya,43748.0,26635.17,31215.0,99097.0,14200.0
6.0,Occidental Mindoro,33201.25,23159.83,27934.0,91268.0,8174.0
6.0,Oriental Mindoro,37109.58,22686.02,32405.0,78502.0,10830.0
6.0,Palawan,38880.0,24407.83,32060.0,91904.0,10304.0
6.0,Pampanga,77589.67,50096.33,88600.0,160935.0,19960.0
6.0,Pangasinan,47336.67,29255.67,42445.0,107475.0,13500.0
6.0,Quezon,46585.83,35580.0,41650.0,136289.0,12988.0
6.0,Quirino,43303.08,25325.42,33282.5,84036.5,10085.0
6.0,Rizal,70796.67,44367.5,62688.0,143662.0,27260.0
6.0,Romblon,31551.25,24265.75,24340.0,105519.5,9875.0
6.0,Samar,33555.83,23310.46,25781.0,97851.0,9025.0
6.0,Sarangani,30435.0,20611.17,19820.0,84803.5,8930.0
6.0,Siquijor,53101.5,32176.67,38220.0,122166.0,14810.0
6.0,Sorsogon,33839.17,25091.0,30200.0,104719.0,10524.0
6.0,South Cotabato,41057.08,27703.25,32419.0,102225.5,14947.5
6.0,Southern Leyte,41922.5,28857.5,31490.0,116415.6,13660.0
6.0,Sultan Kudarat,34426.33,24138.0,28800.0,87540.0,12600.0
6.0,Sulu,35050.0,21521.17,14950.0,104325.0,5770.0
6.0,Surigao del Norte,43418.67,25433.17,30344.0,92760.5,8355.0
6.0,Surigao del Sur,36095.17,26280.42,31350.0,107558.0,10010.0
6.0,Tarlac,56419.0,38995.83,51116.0,129433.0,17300.0
6.0,Tawi-Tawi,30183.33,18200.08,32245.0,62267.5,6937.5
6.0,Zambales,52790.0,38585.58,64045.0,123607.25,14659.0
6.0,Zamboanga Sibugay,33414.17,21698.83,19900.0,90091.0,7850.0
6.0,Zamboanga del Norte,35752.5,23870.25,19400.0,101173.5,10099.0
6.0,Zamboanga del Sur,41650.0,28997.17,32610.0,109713.0,11110.0
6.5,Abra,54241.54,31278.68,33731.0,128657.5,11400.0
6.5,Agusan del Norte,43920.0,32869.55,34316.0,115217.53,13860.0
6.5,Agusan del Sur,30958.75,23862.17,20977.0,105279.37,7920.0
6.5,Aklan,62576.67,40272.75,59172.0,134620.0,17760.0
6.5,Albay,39561.08,28491.29,44162.0,103037.6,10860.0
6.5,Antique,59151.67,34541.46,46160.0,130120.25,15575.0
6.5,Apayao,58783.08,36737.0,39540.0,154360.25,11371.0
6.5,Aurora,48216.5,34712.67,36660.0,127756.0,14097.5
6.5,Basilan,35035.0,22820.0,23200.0,100419.0,10570.0
6.5,Bataan,66515.83,37848.33,58241.0,140233.5,18142.5
6.5,Batanes,100369.5,67220.17,87900.0,213265.0,14690.0
6.5,Batangas,78363.75,45596.42,59956.5,123546.0,17412.0
6.5,Benguet,67435.0,40479.45,79555.0,106689.0,18323.0
6.5,Biliran,45356.83,27936.22,31000.0,109350.5,11100.0
6.5,Bohol,52240.67,25310.06,41337.0,89330.0,9425.0
6.5,Bukidnon,36750.83,16232.67,21916.0,69269.8,4610.0
6.5,Bulacan,58537.08,39684.42,53295.0,129562.0,16885.0
6.5,Cagayan,52867.92,32066.5,44545.0,122461.0,13650.0
6.5,Camarines Norte,42731.17,25652.37,33007.0,93054.48,6615.0
6.5,Camarines Sur,40777.33,24373.67,34230.0,90809.0,13640.0
6.5,Camiguin,50135.83,30374.67,43265.0,110012.25,15637.5
6.5,Capiz,57599.83,40003.33,48440.0,136281.0,13340.0
6.5,Catanduanes,40345.83,28561.54,36024.0,119062.0,10463.0
6.5,Cavite,65516.67,46393.17,92170.0,137527.0,21242.0
6.5,Cebu,63086.33,34196.25,49522.0,122505.75,14834.0
6.5,Compostela Valley,40320.5,22581.25,27542.5,84501.0,9345.0
6.5,Davao Oriental,33923.75,19541.58,19130.0,83567.5,8936.0
6.5,Davao del Norte,52694.96,36284.33,42250.0,135376.75,14090.0
6.5,Davao del Sur,41325.42,22928.92,29978.0,84041.5,8226.0
6.5,Dinagat Islands,37502.0,19365.25,31320.0,78581.0,8300.0
6.5,Eastern Samar,34230.5,24360.96,29391.0,104834.88,7576.0
6.5,Guimaras,54979.17,36345.75,36005.0,138987.5,16284.0
6.5,Ifugao,47103.33,25585.0,37312.0,94552.0,12120.0
6.5,Ilocos Norte,97036.67,45513.83,45650.0,179998.0,23420.0
6.5,Ilocos Sur,54238.33,30348.83,47550.0,97701.0,11550.0
6.5,Iloilo,69457.5,33223.67,43410.0,113117.75,18115.0
6.5,Isabela,43066.25,27090.17,43955.0,100043.0,9345.0
6.5,Kalinga,70126.33,36720.33,46963.0,138847.0,13070.0
6.5,La Union,48668.83,31231.5,38400.0,124875.0,12268.0
6.5,Laguna,73300.0,46402.67,78660.0,153472.0,19740.0
6.5,Lanao del Norte,42965.08,29261.75,43439.0,103323.5,12407.0
6.5,Lanao del Sur,45002.33,34037.12,30850.0,163427.0,7297.0
6.5,Leyte,43993.33,29160.5,38930.0,113306.0,15860.0
6.5,Maguindanao,31466.67,23899.67,25220.0,98195.0,10200.0
6.5,Marinduque,44551.33,31804.33,31296.0,125586.0,15390.0
6.5,Masbate,38490.92,21278.58,20275.0,93275.0,6795.0
6.5,Metropolitan Manila,85250.0,56413.0,91800.0,174735.6,20270.0
6.5,Misamis Occidental,45036.67,27450.0,31566.0,111670.0,10740.0
6.5,Misamis Oriental,50130.0,29822.33,48700.0,101590.0,15350.0
6.5,Mountain Province,54618.92,27608.67,28440.0,115827.5,5460.0
6.5,Negros Occidental,55657.5,35255.25,42845.0,125749.5,16830.0
6.5,North Cotabato,45639.83,24006.0,31128.0,101711.0,11825.0
6.5,Northern Samar,44678.5,25016.67,30828.0,98168.5,6744.0
6.5,Nueva Ecija,65546.83,34628.5,43260.0,134538.0,12680.0
6.5,Nueva Vizcaya,51173.33,34997.0,44649.0,118171.0,17436.0
6.5,Occidental Mindoro,40335.83,25492.46,29831.0,103555.0,8153.0
6.5,Oriental Mindoro,41212.92,21909.92,33060.0,80052.5,12025.0
6.5,Palawan,43028.33,25294.75,32090.0,96789.5,12210.0
6.5,Pampanga,76905.0,49405.21,80460.0,154728.79,19519.5
6.5,Pangasinan,47998.83,32072.67,42300.0,110463.0,15300.0
6.5,Quezon,52598.67,39364.33,54510.0,144845.0,12688.0
6.5,Quirino,42981.67,22742.0,28380.0,95061.0,10455.0
6.5,Rizal,73434.75,49317.58,61045.0,162440.5,29490.0
6.5,Romblon,38025.83,26357.58,26075.0,107257.0,8489.0
6.5,Samar,35405.69,23349.58,21303.0,92213.5,7200.0
6.5,Sarangani,29705.5,21256.17,21740.0,90068.5,9815.0
6.5,Siquijor,64901.67,36136.0,33950.0,143578.5,14950.0
6.5,Sorsogon,33865.83,24841.5,28208.0,103450.0,7668.0
6.5,South Cotabato,51284.33,33530.0,48620.0,110769.0,17530.0
6.5,Southern Leyte,47881.33,29279.33,34515.0,122059.75,15350.0
6.5,Sultan Kudarat,33827.25,26286.92,29140.0,105491.5,14116.0
6.5,Sulu,39316.67,23243.5,16120.0,115827.0,6116.0
6.5,Surigao del Norte,56346.67,26393.0,34400.0,100621.0,11600.0
6.5,Surigao del Sur,43123.0,29593.42,39390.0,118535.0,8641.0
6.5,Tarlac,68841.5,44196.0,57620.0,157105.0,24590.0
6.5,Tawi-Tawi,32000.0,16333.33,28440.0,66764.0,3940.0
6.5,Zambales,62744.67,43125.5,69100.0,131398.0,17100.0
6.5,Zamboanga Sibugay,38918.83,25102.33,24580.0,102593.5,8326.0
6.5,Zamboanga del Norte,32948.33,23153.5,21750.0,93665.0,9690.0
6.5,Zamboanga del Sur,41355.5,27637.33,30609.0,106255.0,12630.0
7.0,Abra,43253.33,28140.58,35310.0,113848.0,7875.0
7.0,Agusan del Norte,42376.67,28575.67,31588.0,108386.0,16120.0
7.0,Agusan del Sur,31785.67,23794.58,17576.0,113184.0,8612.0
7.0,Aklan,52900.17,36063.33,35400.0,144698.0,17440.0
7.0,Albay,43827.5,28004.33,39060.0,105236.0,14000.0
7.0,Antique,45458.0,27935.62,33530.0,105535.25,9495.0
7.0,Apayao,44833.83,33779.58,32840.0,148561.25,9284.0
7.0,Aurora,45270.75,32009.58,28560.0,129467.5,13547.0
7.0,Basilan,34250.0,22563.67,21450.0,99351.5,8755.0
7.0,Bataan,63995.0,41062.17,53740.0,144696.0,15600.0
7.0,Batanes,63857.25,33915.73,68255.0,98654.36,15695.0
7.0,Batangas,73839.08,41536.85,62825.0,129728.0,19950.0
7.0,Benguet,72457.5,38335.58,77885.0,113526.5,16810.0
7.0,Biliran,42560.08,26423.33,28650.0,106078.5,9954.5
7.0,Bohol,49126.67,24657.0,34776.0,98282.0,10810.0
7.0,Bukidnon,44598.25,20926.25,23454.0,84071.0,9660.5
7.0,Bulacan,61969.5,41035.17,50718.0,147271.0,17660.0
7.0,Cagayan,54252.5,34716.42,50320.0,118778.0,16800.0
7.0,Camarines Norte,40288.33,25411.67,34900.0,95843.0,8996.0
7.0,Camarines Sur,39333.33,21460.5,29730.0,80605.0,9000.0
7.0,Camiguin,40021.67,24358.33,36795.0,104825.0,13030.0
7.0,Capiz,38440.83,28407.75,26580.0,116934.0,10340.0
7.0,Catanduanes,37957.0,27820.58,31459.0,112553.5,10945.0
7.0,Cavite,78136.67,48197.17,74100.0,145262.0,22740.0
7.0,Cebu,62293.33,33830.86,50880.0,114974.0,15390.0
7.0,Compostela Valley,49828.75,25366.17,28691.0,97170.0,11386.0
7.0,Davao Oriental,35063.17,21713.08,23552.0,86865.75,8633.0
7.0,Davao del Norte,41530.83,28495.06,35425.0,113544.0,10254.0
7.0,Davao del Sur,42855.0,25867.25,32060.0,92036.0,10520.0
7.0,Dinagat Islands,33035.0,21270.88,26090.0,90022.9,8385.0
7.0,Eastern Samar,37772.08,27268.33,32332.5,114211.5,9254.0
7.0,Guimaras,45135.0,30578.17,28230.0,120971.0,15342.0
7.0,Ifugao,52449.67,25526.0,31095.0,88632.5,12097.5
7.0,Ilocos Norte,94420.5,56017.67,56700.0,208520.0,29400.0
7.0,Ilocos Sur,78710.0,40046.24,57240.0,123238.0,17400.0
7.0,Iloilo,58882.17,31476.33,43898.0,111732.0,14180.0
7.0,Isabela,53424.17,31785.1,41835.0,116711.5,9505.0
7.0,Kalinga,59728.75,36600.08,43239.0,142229.0,12485.0
7.0,La Union,60204.42,39219.0,44795.0,133037.5,17338.0
7.0,Laguna,67558.33,42723.25,57140.0,165550.88,20780.0
7.0,Lanao del Norte,41938.83,26038.0,30680.0,97753.0,10770.0
7.0,Lanao del Sur,46784.17,34388.41,23255.0,167066.0,5870.0
7.0,Leyte,43513.33,29308.47,39892.0,107603.5,13333.0
7.0,Maguindanao,27766.67,22452.25,21000.0,95369.0,8324.0
7.0,Marinduque,46097.5,32587.25,31800.0,130251.0,15600.0
7.0,Masbate,37698.83,22344.83,15962.0,94096.75,6860.0
7.0,Metropolitan Manila,85719.33,57404.42,92053.5,186755.88,21030.0
7.0,Misamis Occidental,36796.67,27771.88,27092.0,111769.0,11940.0
7.0,Misamis Oriental,47578.75,28272.01,37065.0,102597.6,15040.0
7.0,Mountain Province,42413.33,26427.83,32712.0,104698.0,7610.0
7.0,Negros Occidental,46738.33,33200.17,42500.0,123810.5,15070.0
7.0,Negros Oriental,41766.67,23447.67,33680.0,89910.0,10900.0
7.0,North Cotabato,46575.0,25338.58,27920.0,99667.5,12940.0
7.0,Northern Samar,39105.0,21701.35,27771.0,87098.25,5788.0
7.0,Nueva Ecija,56673.58,35446.58,49404.0,121625.9,12657.5
7.0,Nueva Vizcaya,46184.17,30787.0,35320.0,114461.0,13415.0
7.0,Occidental Mindoro,38220.0,25107.75,28828.0,93247.5,7550.0
7.0,Oriental Mindoro,38756.17,23726.73,31300.0,80083.0,12595.0
7.0,Palawan,47065.0,26513.17,33360.0,104718.5,12480.0
7.0,Pampanga,81888.33,53045.08,82970.0,179354.5,18250.0
7.0,Pangasinan,55507.5,29407.67,34748.0,114709.0,13530.0
7.0,Quezon,45823.0,37059.33,44070.0,145216.5,13326.0
7.0,Quirino,45523.67,24293.08,33113.0,91068.0,11950.0
7.0,Rizal,89169.0,57425.0,72180.0,196716.0,35276.0
7.0,Romblon,36751.67,27456.5,28200.0,112208.0,9298.0
7.0,Samar,30856.33,21686.92,24917.0,97223.0,6958.0
7.0,Sarangani,27456.42,18971.58,18727.0,82244.5,5917.0
7.0,Siquijor,62311.67,36777.33,34930.0,139779.0,18950.0
7.0,Sorsogon,35676.67,26853.83,27108.0,103189.6,11272.0
7.0,South Cotabato,42059.83,29623.33,35940.0,105951.0,16870.0
7.0,Southern Leyte,53184.0,31863.83,40910.0,126206.0,11580.0
7.0,Sultan Kudarat,29686.92,24301.58,21255.0,102207.5,10865.0
7.0,Sulu,37541.67,23147.67,14600.0,116031.0,6155.0
7.0,Surigao del Norte,45683.33,25281.85,28220.0,92766.0,9176.0
7.0,Surigao del Sur,42243.83,31305.96,35368.0,129142.18,9575.0
7.0,Tarlac,58431.83,39458.84,46520.0,151354.78,17966.0
7.0,Tawi-Tawi,31666.67,19034.5,30490.0,67933.0,6079.0
7.0,Zambales,55952.0,41565.67,63020.0,129654.5,18587.5
7.0,Zamboanga Sibugay,36838.33,25719.83,22234.0,104851.0,11120.0
7.0,Zamboanga del Norte,31794.17,22177.5,20330.0,101311.0,8400.0
7.0,Zamboanga del Sur,40797.5,28169.17,33215.0,104070.25,11005.0
7.5,Abra,42555.0,33322.83,45130.0,135397.0,8620.0
7.5,Agusan del Norte,40497.67,30338.54,33237.0,112576.5,12720.0
7.5,Agusan del Sur,33335.0,27977.0,23640.0,126852.5,10220.0
7.5,Aklan,54325.42,37993.67,33710.0,154812.5,15853.0
7.5,Albay,45989.17,30771.79,46455.0,98238.5,13425.0
7.5,Antique,53363.33,31150.67,40830.0,107933.0,11690.0
7.5,Apayao,56553.33,37107.5,28280.0,159921.0,6600.0
7.5,Aurora,58660.67,36977.17,40120.0,157296.5,13250.0
7.5,Basilan,33603.08,23593.79,20400.0,107145.75,9680.0
7.5,Bataan,73550.83,45693.58,58625.0,156455.5,31531.0
7.5,Batangas,57638.5,33641.25,66480.0,106358.0,11650.0
7.5,Benguet,93184.17,48155.42,102639.0,134927.75,23085.0
7.5,Biliran,42104.5,27878.58,30820.0,112078.0,11950.0
7.5,Bohol,49589.17,26697.83,30735.0,102742.0,11070.0
7.5,Bukidnon,34691.17,20516.5,24000.0,79704.5,9560.0
7.5,Bulacan,80437.67,48075.09,57212.0,170723.62,25611.0
7.5,Cagayan,65030.83,35245.0,45630.0,134375.0,12950.0
7.5,Camarines Norte,40982.58,20308.75,32477.0,84876.75,4570.0
7.5,Camarines Sur,50561.0,28483.12,43233.0,92627.0,11700.0
7.5,Camiguin,45369.62,23975.42,27249.0,96338.75,17563.5
7.5,Capiz,61149.17,48116.83,70470.0,167616.0,14190.0
7.5,Catanduanes,34743.0,27673.67,35080.0,113477.0,10953.0
7.5,Cavite,87228.17,57022.83,84445.0,177470.0,22410.0
7.5,Cebu,73651.33,34680.92,48456.0,126633.84,19700.0
7.5,Compostela Valley,51173.25,22165.75,23490.5,90200.0,11195.0
7.5,Davao Oriental,36467.83,22653.53,23360.0,94647.25,7350.0
7.5,Davao del Norte,57461.83,39332.83,34705.0,159504.5,18037.0
7.5,Davao del Sur,54942.5,25882.58,38080.0,97203.0,11890.0
7.5,Dinagat Islands,46692.5,28927.92,37920.0,87935.0,12256.0
7.5,Eastern Samar,32998.58,26595.83,27365.0,115361.0,7205.0
7.5,Guimaras,59404.67,41217.67,29400.0,143594.0,15434.0
7.5,Ifugao,60347.42,27311.42,34990.0,92437.5,10520.0
7.5,Ilocos Norte,101804.5,50619.83,60200.0,201884.0,23450.0
7.5,Ilocos Sur,72143.83,35149.5,52250.0,127811.0,17170.0
7.5,Iloilo,68181.0,33298.58,50770.0,119644.75,21795.0
7.5,Isabela,53741.67,29270.0,41630.0,114010.0,10320.0
7.5,Kalinga,64038.33,35757.0,39690.0,138752.28,12190.0
7.5,La Union,86504.5,44055.08,57030.0,148615.0,15164.0
7.5,Laguna,88447.67,47800.17,66480.0,161085.0,27452.0
7.5,Lanao del Norte,45564.0,30446.62,28960.0,106504.0,12068.0
7.5,Lanao del Sur,53861.83,39210.62,34000.0,175186.78,7030.0
7.5,Leyte,52540.0,30161.83,39520.0,108848.5,15030.0
7.5,Maguindanao,34975.0,25756.42,29950.0,106430.5,8970.0
7.5,Marinduque,56060.5,38182.17,32979.5,133312.5,15415.0
7.5,Masbate,38590.83,22614.83,16650.0,104352.0,8300.0
7.5,Metropolitan Manila,98622.83,61173.39,95814.0,192526.0,23368.0
7.5,Misamis Occidental,40628.5,31098.04,30415.5,127655.0,12586.0
7.5,Misamis Oriental,49245.75,29455.04,36854.0,105368.25,12370.0
7.5,Mountain Province,52036.25,28779.33,25438.0,126249.0,5257.5
7.5,Negros Occidental,47785.83,32960.42,48895.0,135340.5,17040.0
7.5,North Cotabato,27600.42,22828.0,22730.0,104221.0,6469.5
7.5,Northern Samar,47024.5,23773.79,35430.0,94566.75,6088.5
7.5,Nueva Ecija,78460.92,50431.25,68001.0,167655.5,16515.0
7.5,Nueva Vizcaya,46901.67,27871.67,35900.0,104510.0,15500.0
7.5,Occidental Mindoro,32939.67,23281.25,26500.0,91608.0,9230.0
7.5,Oriental Mindoro,41995.0,27491.83,43580.5,102829.25,11105.0
7.5,Palawan,43169.33,27124.67,29500.0,110577.0,10600.0
7.5,Pampanga,96785.0,54745.5,77340.0,187116.0,25000.0
7.5,Pangasinan,55712.08,28190.42,39125.0,107053.0,9100.0
7.5,Quezon,53791.67,42040.17,47340.0,164351.0,14768.0
7.5,Quirino,40586.5,25363.92,31170.0,99404.0,15500.0
7.5,Rizal,76847.67,47065.58,53245.0,152385.3,25620.0
7.5,Romblon,38504.33,30785.17,39360.0,114951.0,9730.0
7.5,Samar,38639.5,25348.67,27794.5,106549.5,12638.0
7.5,Sarangani,37624.58,21153.75,18520.0,88955.5,7300.0
7.5,Siquijor,44054.17,32415.17,22672.0,155371.0,9610.0
7.5,Sorsogon,42135.5,31529.96,38078.0,129077.25,8277.5
7.5,South Cotabato,47704.33,29438.17,39050.0,107366.0,20328.0
7.5,Southern Leyte,55703.0,36060.96,30554.0,142432.75,10830.0
7.5,Sultan Kudarat,30363.75,22221.29,22645.0,95857.0,9330.0
7.5,Sulu,38316.67,26090.17,14140.0,129874.0,4390.0
7.5,Surigao del Norte,64499.33,34264.17,49904.0,126899.0,8850.0
7.5,Surigao del Sur,42484.17,30298.54,30491.0,124893.5,13040.0
7.5,Tarlac,76050.0,51130.75,56977.0,190114.0,27740.0
7.5,Tawi-Tawi,25041.67,17363.17,23880.0,57476.0,7320.0
7.5,Zambales,63618.0,44826.5,62120.0,132386.5,16240.0
7.5,Zamboanga Sibugay,33258.83,23450.94,23275.0,102369.5,7298.0
7.5,Zamboanga del Norte,32040.17,21921.92,18320.0,93708.5,8228.0
7.5,Zamboanga del Sur,44516.67,26534.67,30600.0,119237.0,10700.0
8.0,Abra,49661.67,29368.5,29770.0,127634.0,9762.5
8.0,Agusan del Norte,46122.92,30880.5,33679.0,112903.75,14040.0
8.0,Agusan del Sur,35115.17,25733.83,20440.0,119333.0,9650.0
8.0,Aklan,70960.0,45386.92,48369.0,173396.5,13584.0
8.0,Albay,47824.25,28977.33,43845.0,98646.48,11910.0
8.0,Antique,42552.5,26307.0,27250.0,110312.0,11720.0
8.0,Apayao,52082.33,36893.24,35475.0,174735.0,7689.0
8.0,Aurora,62102.0,40012.08,35070.0,163783.5,20680.0
8.0,Basilan,36371.33,23088.17,21130.0,105059.0,8740.0
8.0,Bataan,81916.83,48217.17,62550.0,161280.0,24420.0
8.0,Batanes,75185.83,39248.38,72780.0,135215.25,19565.0
8.0,Batangas,73423.58,40524.25,67260.0,124021.5,17107.5
8.0,Benguet,75852.42,45262.38,64980.0,126629.5,22570.0
8.0,Biliran,42727.58,25292.92,24360.0,106946.3,10895.0
8.0,Bohol,50120.0,27627.0,27534.0,110838.0,9666.0
8.0,Bukidnon,40374.42,21077.54,24259.0,90272.25,11105.0
8.0,Bulacan,79640.0,48149.83,61930.0,181803.5,28998.0
8.0,Cagayan,53823.75,33857.5,45875.0,139673.0,20657.5
8.0,Camarines Norte,42129.17,26366.5,28675.0,102503.5,7475.0
8.0,Camarines Sur,40057.5,22213.83,28400.0,89263.0,10600.0
8.0,Camiguin,40395.83,32146.67,36420.0,116152.0,13200.0
8.0,Capiz,50870.17,33609.0,40900.0,158179.0,11093.0
8.0,Catanduanes,44988.0,34010.17,41660.0,135080.5,11727.0
8.0,Cavite,74595.33,47976.88,69906.0,162911.5,14310.0
8.0,Cebu,67347.33,36401.92,52340.0,124182.0,14860.0
8.0,Compostela Valley,52505.17,26305.17,28190.0,97545.0,15122.0
8.0,Davao Oriental,35931.67,23173.42,19100.0,97280.0,9100.0
8.0,Davao del Norte,50900.0,32009.17,33920.0,129618.1,10140.0
8.0,Davao del Sur,44509.33,26659.0,28432.0,103761.0,8300.0
8.0,Dinagat Islands,44698.83,22388.33,26940.0,95373.0,8576.0
8.0,Eastern Samar,38873.75,27781.75,29540.0,113628.5,7930.0
8.0,Guimaras,59423.33,35083.67,35510.0,133363.25,17440.0
8.0,Ifugao,58935.83,30413.67,42210.0,105567.5,11488.0
8.0,Ilocos Norte,97100.42,60431.0,59470.0,268214.25,27650.0
8.0,Ilocos Sur,84813.33,36004.0,51660.0,126984.0,14380.0
8.0,Iloilo,67820.42,33061.33,44630.0,121350.5,13513.0
8.0,Isabela,59543.33,37766.87,41760.0,133189.0,12050.0
8.0,Kalinga,55805.17,36371.33,41360.0,153280.0,9910.0
8.0,La Union,74171.67,31856.83,32946.0,118046.0,11130.0
8.0,Laguna,65722.25,44643.5,74050.0,159192.25,15086.0
